available;dwellingId;rent;lat;deletedAt;lng;size;rooms;year;month
;231087;9042;55.6575775;03-07-2018;12.554369;62;2;2018;7
;245870;26000;55.7359848;10-01-2019;12.5801563;168;5;2019;1
;92033;4000;55.745491;25-06-2015;12.4832172;9;1;2015;6
;65006;15291;55.6107712;24-10-2014;12.6051626;169;5;2014;10
;14877;9200;55.7050629;29-01-2013;12.5856686;69;2;2013;1
;55227;14900;55.6508751;05-11-2014;12.5991888;106;3;2014;11
;46261;4500;55.6523705;10-06-2014;12.5501318;15;1;2014;6
;137765;14178.6;55.6593704;17-08-2016;12.630372;101;3;2016;8
;229825;12625.62;55.7021523;20-06-2018;12.5282373;84;3;2018;6
;239221;NA;55.6515694;05-12-2018;12.5558395;94;NA;2018;12
;32815;3500;55.6790009;17-02-2014;12.5336628;14;1;2014;2
;152406;11100;55.7411118;02-02-2017;12.4908466;75;3;2017;2
;202047;13650;55.6653519;22-03-2018;12.6235104;85;3;2018;3
;106073;6300;55.6862373;04-11-2015;12.591692;41;1;2015;11
;71900;19500;55.7158737;12-12-2014;12.6065216;128;4;2014;12
;2806;12400;55.6738968;28-01-2012;12.5409288;95;3;2012;1
;80414;14700;55.6508751;04-05-2015;12.5991888;99;4;2015;5
;229258;17500;55.636013;26-09-2018;12.5808535;124;5;2018;9
;112967;3500;55.6553154;29-12-2015;12.6100721;14;1;2015;12
;92690;8000;55.7001953;17-06-2015;12.5459557;58;2;2015;6
;218487;20100;55.7037544;23-04-2018;12.5967894;130;4;2018;4
;226801;3057.01;55.6679115;18-05-2018;12.5967798;34;1;2018;5
;250506;10250;55.666851;04-03-2019;12.5141497;91;3;2019;3
;133082;3800;55.7009239;29-06-2016;12.5468845;12;1;2016;6
;135891;6700;55.671875;21-08-2016;12.592145;27;1;2016;8
;175579;3000;55.6862373;08-06-2017;12.591692;14;1;2017;6
;185021;4000;55.6862373;06-08-2017;12.591692;12;1;2017;8
;221344;5500;55.6862373;23-03-2018;12.591692;14;1;2018;3
;2765;11877;55.6059723;24-01-2012;12.5925283;127;4;2012;1
;143194;22880;55.6831245;28-09-2016;12.5634909;154;6;2016;9
;180398;5547;55.6813545;30-06-2017;12.5162983;94;4;2017;6
;112761;40000;55.7284203;19-12-2015;12.5739584;400;9;2015;12
;170160;6475;55.7004852;26-05-2017;12.5408907;60;2;2017;5
;225871;9482.79;55.7557793;18-05-2018;12.5657396;62;2;2018;5
;214954;21750;55.6467476;23-03-2018;12.5551186;137;4;2018;3
;154462;5500;55.6576042;07-02-2017;12.5092764;15;1;2017;2
;141809;7234.79;55.7096291;06-09-2016;12.5768661;38.5;1;2016;9
;91341;9500;55.6675072;23-06-2015;12.590374;55;3;2015;6
;202587;13262;55.6508751;06-12-2017;12.5991888;107;3;2017;12
;248150;15995;55.6190529;03-04-2019;12.5686007;102;4;2019;4
;180996;4000;55.718956;30-07-2017;12.4380741;16;1;2017;7
;229939;12900;55.6209831;28-12-2018;12.5742474;92;3;2018;12
;50300;13500;55.6847038;07-07-2014;12.6148949;92;4;2014;7
;177922;12687;55.649704;15-06-2017;12.5504923;88;3;2017;6
;182127;12850;55.7274017;18-07-2017;12.4786539;88;3;2017;7
;225541;13800;55.654007;04-06-2018;12.503624;113;3;2018;6
;8741;8233.06;55.6604271;09-08-2012;12.5709734;73;2;2012;8
;180911;6178;55.7057686;26-06-2017;12.5280046;33;1;2017;6
;161967;15728;55.6451569;27-03-2017;12.550005;99;4;2017;3
;233405;14250;55.6650696;16-08-2018;12.5107517;93;3;2018;8
;174147;5000;55.6179771;11-07-2017;12.5682507;15;1;2017;7
;12892;8100;55.7012482;22-11-2012;12.5390329;97;3;2012;11
;216274;9900;55.6575775;21-02-2018;12.554369;72;2;2018;2
;235846;12749;55.7543259;05-10-2018;12.5814409;73;3;2018;10
;250374;4700;55.651432;14-03-2019;12.4687548;15;1;2019;3
;116593;14900;55.6563377;13-04-2016;12.5200825;114;4;2016;4
;173733;8774.5;55.6532173;18-05-2017;12.5189695;65;2;2017;5
;121502;5000;55.7079926;27-03-2016;12.5837231;9;1;2016;3
;144630;8700;55.7043457;30-09-2016;12.5459661;48;2;2016;9
;149121;12700;55.6182175;01-12-2016;12.5684376;92;3;2016;12
;117807;5400;55.7146187;17-02-2016;12.5287294;75;1;2016;2
;61579;4500;55.6497765;11-10-2014;12.6088209;16;1;2014;10
;149640;14293.32;55.6837273;18-11-2016;12.5844297;108;3;2016;11
;201532;13650;55.6653519;25-01-2018;12.6235104;95;3;2018;1
;252481;13800;55.6571808;;12.4387197;96;3;1900;1
;187588;14000;55.6515656;16-10-2017;12.5423899;75;3;2017;10
;133876;14100;55.7054482;22-11-2016;12.5817766;82;2;2016;11
;24799;13500;55.6984901;10-09-2013;12.5857964;96;3;2013;9
;150765;12289.46;55.6533394;05-12-2016;12.5478363;85;3;2016;12
;183807;11900;55.6608429;14-07-2017;12.5030899;88;3;2017;7
;38692;10000;55.6200027;15-04-2014;12.5737791;70;2;2014;4
;55934;11000;55.6679649;11-08-2014;12.4919863;99;4;2014;8
;180440;14824;55.644165;05-09-2017;12.5508366;97;4;2017;9
;58520;4750;55.6857719;17-09-2014;12.5510216;12;1;2014;9
;31485;11000;55.6780624;24-01-2014;12.581934;85;2;2014;1
;69056;7000;55.6600151;12-11-2014;12.6016207;60;2;2014;11
;116581;15900;55.6609688;22-01-2016;12.5631943;102;4;2016;1
;69643;2500;55.6994095;11-12-2014;12.4377689;30;1;2014;12
;155981;11067.1;55.6601563;02-01-2017;12.5703917;90;3;2017;1
;217528;12500;55.7096291;21-02-2018;12.5768661;82;3;2018;2
;224550;15000;55.6868591;26-04-2018;12.5809002;93;3;2018;4
;192855;32500;55.6951408;12-10-2017;12.5879898;168;4;2017;10
;32756;7500;55.6822929;12-02-2014;12.5165663;35;1;2014;2
;121419;8000;55.7455521;14-03-2016;12.522912;57;2;2016;3
;144662;6743.75;55.7043457;30-09-2016;12.5459661;39;1;2016;9
;73734;4000;55.7096291;30-12-2014;12.5768661;15;1;2014;12
;212324;15500;55.6484642;05-02-2018;12.5525227;127;4;2018;2
;131118;23500;55.6915779;14-06-2016;12.5801029;176;4;2016;6
;131338;13100;55.7274017;01-07-2016;12.4786539;102;4;2016;7
;64356;17000;55.6809006;10-11-2014;12.5770273;107;3;2014;11
;140111;4200;55.7115326;25-08-2016;12.5245104;14;1;2016;8
;157797;5600;55.6508751;17-01-2017;12.5991888;10;1;2017;1
;16406;7900;55.6682129;16-04-2013;12.6049118;61;2;2013;4
;178441;5500;55.6862373;10-07-2017;12.591692;14;1;2017;7
;52264;10607;55.7250061;18-08-2014;12.4769392;97;4;2014;8
;239017;9900;55.6594315;21-11-2018;12.5146999;69;1;2018;11
;139920;16500;55.6583977;08-09-2016;12.6339302;106;3;2016;9
;214452;17000;55.7266426;02-02-2018;12.5537786;132;3;2018;2
;173068;4000;55.7187309;16-06-2017;12.5311527;14;1;2017;6
;128882;2600;55.6537819;26-05-2016;12.5014124;8;1;2016;5
;157164;26400;55.7061653;07-06-2017;12.5774746;245;5;2017;6
;81654;4500;55.6947632;21-04-2015;12.4798651;13;1;2015;4
;59828;17750;55.684761;07-10-2014;12.6149244;131;5;2014;10
;212432;14000;55.6593704;18-06-2018;12.5129604;95;3;2018;6
;88858;17700;55.6801186;08-05-2015;12.5266047;103;3;2015;5
;127147;14960;55.7069664;23-05-2016;12.5976171;92;3;2016;5
;180615;9479.17;55.6833763;28-06-2017;12.587141;65;2;2017;6
;247832;6250;55.6558876;05-03-2019;12.5121241;31;1;2019;3
;223037;13715;55.654007;17-04-2018;12.503624;106;4;2018;4
;225035;35000;55.7327347;16-05-2018;12.5505352;169;8;2018;5
;221336;4000;55.7015877;29-03-2018;12.5301275;8;1;2018;3
;46741;10746;55.6352692;24-06-2014;12.5777359;99;3;2014;6
;16851;9209.9;55.7254639;11-03-2013;12.4789181;90;3;2013;3
;149126;12000;55.6182175;04-11-2016;12.5684376;84;3;2016;11
;66653;10000;55.6508751;28-10-2014;12.5991888;76;2;2014;10
;168474;4350;55.6728554;02-05-2017;12.5030499;15;1;2017;5
;87958;14955;55.703743;07-08-2015;12.5967598;98;3;2015;8
;185084;13900;55.7265282;05-09-2017;12.4799366;109;4;2017;9
;209932;4700;55.6641121;16-01-2018;12.613534;14;1;2018;1
;122679;4500;55.6858177;29-03-2016;12.5038872;13;1;2016;3
;64010;7300;55.6791878;16-10-2014;12.5267782;46;1;2014;10
;218478;16600;55.7037544;16-04-2018;12.5967894;102;3;2018;4
;126406;14838;55.6596832;19-05-2016;12.5711756;111;3;2016;5
;157677;13667;55.6599197;21-03-2017;12.5587597;88;3;2017;3
;176309;22000;55.7451668;06-09-2017;12.58111;136;4;2017;9
;111538;12000;55.6911812;08-12-2015;12.4806805;100;4;2015;12
;181482;4000;55.6760559;03-07-2017;12.5501623;14;1;2017;7
;94670;11500;55.632412;06-07-2015;12.5762177;95;2;2015;7
;168088;18346;55.6490517;07-04-2017;12.5352726;119;4;2017;4
;179681;6500;55.6862373;14-07-2017;12.591692;24;1;2017;7
;213594;6760.5;55.7273293;15-03-2018;12.5239296;59;2;2018;3
;128712;10526;55.6566849;20-05-2016;12.5928011;72;3;2016;5
;226277;5946.17;55.7206688;08-05-2018;12.4741602;49;1;2018;5
;197904;7931;55.6791687;25-10-2017;12.5515079;30;1;2017;10
;209578;15667;55.6364326;01-03-2018;12.5759878;115;5;2018;3
;11394;16900;55.7096291;06-11-2012;12.5768661;103;3;2012;11
;99391;19500;55.6779327;17-08-2015;12.5877123;184;6;2015;8
;86297;23231.78;55.6808205;15-04-2015;12.5490246;232;7;2015;4
;96519;13660;55.6886368;17-07-2015;12.5622492;102;3;2015;7
;200647;14850;55.6617432;06-11-2017;12.5936251;119;4;2017;11
;132936;15900;55.6451569;14-11-2016;12.550005;101;4;2016;11
;141018;11800;55.6459122;15-09-2016;12.5512133;86;2;2016;9
;235645;11950;55.6188278;21-08-2018;12.5684376;85;3;2018;8
;204761;15000;55.7356148;05-01-2018;12.5577326;111;4;2018;1
;218135;21000;55.7404137;01-05-2018;12.5197248;116;6;2018;5
;3434;13900;55.6508751;16-03-2012;12.5991888;97;3;2012;3
;210993;4000;55.6862373;06-02-2018;12.591692;10;1;2018;2
;158735;18500;55.6903763;09-03-2017;12.4924421;136;4;2017;3
;209847;21130;55.6725006;11-01-2018;12.5552597;178;4;2018;1
;224034;19500;55.6561317;18-05-2018;12.6325378;173;6;2018;5
;137161;4500;55.6823502;06-08-2016;12.5133362;16;1;2016;8
;198004;3114;55.7270737;20-10-2017;12.4343967;48;1;2017;10
;201185;18900;55.6820068;26-11-2017;12.5717611;135;4;2017;11
;67825;3000;55.6805382;10-11-2014;12.4890099;12;1;2014;11
;15129;12750;55.6738968;25-02-2013;12.540926;95;3;2013;2
;193150;5000;55.7585754;16-10-2017;12.5907278;17;1;2017;10
;233796;22200;55.7218819;;12.5799103;120;3;1900;1
;166021;5009;55.6813545;20-03-2017;12.5162983;86;2;2017;3
;180168;3000;55.6928902;28-06-2017;12.5478048;16;1;2017;6
;128476;14500;55.6927376;26-05-2016;12.5773687;102;4;2016;5
;23028;25000;55.7244072;09-09-2013;12.5531263;221;7;2013;9
;110196;13525;55.6532173;18-11-2015;12.5189695;108;4;2015;11
;162797;12500;55.7315674;26-02-2017;12.5800552;65;3;2017;2
;208441;3200;55.7105179;19-01-2018;12.55618;8;1;2018;1
;171369;16500;55.7401505;10-05-2017;12.576128;93;2;2017;5
;72033;15260;55.6606789;12-12-2014;12.6298008;101;3;2014;12
;215056;18500;55.6780586;23-03-2018;12.5735502;121;3;2018;3
;137619;16500;55.6583977;22-08-2016;12.6339302;104;3;2016;8
;26506;21600;55.6762695;08-01-2014;12.587328;162;5;2014;1
;185107;18000;55.6617088;07-09-2017;12.6294489;100;3;2017;9
;173746;35000;55.6965828;25-10-2017;12.580163;217;5;2017;10
;234376;16600;55.7035217;15-10-2018;12.5944138;102;3;2018;10
;4406;15994;55.758503;28-04-2012;12.5696354;118;4;2012;4
;34384;12500;55.6830673;22-04-2014;12.6149893;92;4;2014;4
;210687;17000;55.7517052;30-07-2018;12.5059824;78;4;2018;7
;149352;18700;55.6461334;07-11-2016;12.553175;104;3;2016;11
;59912;13500;55.6508751;17-09-2014;12.5991888;104;3;2014;9
;212569;16000;55.7446136;23-01-2018;12.5815401;173;6;2018;1
;152462;3800;55.654789;19-01-2017;12.6013756;14;1;2017;1
;213210;20100;55.7035637;25-01-2018;12.594923;130;4;2018;1
;238823;17026.58;55.684269;10-10-2018;12.5010405;120;4;2018;10
;51310;19582.43;55.7096291;25-07-2014;12.5768661;129.9;3;2014;7
;254437;24900;55.6718903;;12.5796804;122;2;1900;1
;220537;16050;55.6508751;13-03-2018;12.5991888;115;3;2018;3
;222075;19950;55.6587944;06-07-2018;12.5626993;157;4;2018;7
;157884;16500;55.6958199;20-02-2017;12.5508299;120;3;2017;2
;180476;2300;55.6800385;10-07-2017;12.5739479;9;1;2017;7
;126690;4000;55.6274414;17-05-2016;12.4547272;25;1;2016;5
;145650;15600;55.6608429;20-10-2016;12.5030899;107;3;2016;10
;142577;13500;55.6463661;14-09-2016;12.552042;92;3;2016;9
;58856;9988;55.6183853;21-11-2014;12.5701733;102;2;2014;11
;57847;11850;55.6608429;02-09-2014;12.5030899;96;3;2014;9
01-07-2019;254180;17000;55.6604691;;12.56213;77;2;2019;7
;34428;15500;55.6852684;15-12-2014;12.6146688;121;3;2014;12
;56386;6900;55.6796646;11-08-2014;12.5745974;25;1;2014;8
;255571;13100;55.6214142;;12.5722513;91;3;1900;1
;93209;39000;55.6893768;13-07-2015;12.5208673;237;8;2015;7
;206373;5100;55.6862373;19-12-2017;12.591692;7;1;2017;12
;5734;8500;55.6553001;10-05-2012;12.6086884;70;3;2012;5
01-06-2019;252906;15000;55.6646309;;12.6239681;111;4;2019;6
01-07-2019;254044;15500;55.6222038;;12.5729942;121;4;2019;7
;188974;15000;55.6798477;28-09-2017;12.6027393;97;3;2017;9
;155118;28250;55.6609688;10-02-2017;12.5631943;143;4;2017;2
;69297;19000;55.7065315;21-02-2015;12.5937729;128;4;2015;2
;181435;12360;55.6203957;30-06-2017;12.5709629;95;3;2017;6
;239634;NA;55.6515694;06-11-2018;12.5558395;92;NA;2018;11
;55182;13750;55.6508751;04-08-2014;12.5991888;112;4;2014;8
;15376;11830;55.6928902;30-01-2013;12.5478048;125;3;2013;1
;248153;17095;55.6190529;31-01-2019;12.5686007;116;4;2019;1
;153484;13982.5;55.6606789;11-01-2017;12.6298008;102;3;2017;1
;212938;12150;55.6179123;26-04-2018;12.5700464;67;2;2018;4
;213468;3500;55.6862373;16-02-2018;12.591692;9;1;2018;2
;225125;11600;55.7174835;08-05-2018;12.4372997;87;3;2018;5
;101033;3500;55.6572495;07-09-2015;12.6005373;NA;1;2015;9
;106626;14800;55.6490517;01-11-2015;12.5352726;110;4;2015;11
;100645;11788;55.6895943;28-08-2015;12.5722675;69;2;2015;8
;150559;5000;55.6560555;16-11-2016;12.5365362;15;1;2016;11
;142699;13400;55.6486053;07-10-2016;12.5524931;100;3;2016;10
;165073;10000;55.7101746;10-03-2017;12.571784;74;2;2017;3
;161098;12900;55.6508751;08-02-2017;12.5991888;84;3;2017;2
;242755;15609.48;55.6811295;16-11-2018;12.5840902;99;3;2018;11
;229461;16250;55.6931686;23-07-2018;12.5217266;112;4;2018;7
;239650;13000;55.6515694;10-12-2018;12.5558395;96;3;2018;12
;166479;4200;55.6843643;22-03-2017;12.5269623;16;1;2017;3
;244192;11644.58;55.6562195;06-12-2018;12.5097704;96;4;2018;12
;123825;4500;55.6823502;05-04-2016;12.5133362;16;1;2016;4
;51430;5000;55.7429924;07-07-2014;12.5660934;60;3;2014;7
15-03-2019;252978;14900;55.654377;;12.56429;139;4;2019;3
;129717;15000;55.6490517;20-09-2016;12.5352726;104;4;2016;9
;204751;15500;55.6637115;28-08-2018;12.6234102;115;4;2018;8
;200997;11284;55.6601906;08-11-2017;12.5587349;65;2;2017;11
;128887;3500;55.6602097;22-05-2016;12.5907898;33;1;2016;5
;204621;11500;55.6698723;11-12-2017;12.5528421;68;3;2017;12
;100766;14765.85;55.7096291;27-08-2015;12.5768661;94;3;2015;8
;212262;9000;55.6995621;27-01-2018;12.5267229;78;3;2018;1
;148893;5300;55.7132416;28-11-2016;12.5601578;38;1;2016;11
;78544;4500;55.6777077;19-02-2015;12.5544071;8;1;2015;2
;209675;14220;55.7179947;22-01-2018;12.4379816;108;4;2018;1
;10728;7600;55.7568321;28-09-2012;12.4478054;77;3;2012;9
;134222;21500;55.6782494;11-07-2016;12.5736504;133;3;2016;7
;191628;13500;55.665657;04-10-2017;12.4671421;86;3;2017;10
;97125;7000;55.708004;20-07-2015;12.4846249;69;2;2015;7
;32529;4500;55.6873436;12-02-2014;12.5536833;18;1;2014;2
;159567;4500;55.7274017;16-02-2017;12.4786539;11;1;2017;2
;51469;9886;55.6352692;14-07-2014;12.5777359;104;3;2014;7
;116503;12000;55.6725922;16-02-2016;12.552927;57;2;2016;2
;174210;25000;55.6608124;18-05-2017;12.571003;159;3;2017;5
;23715;15900;55.6861153;14-08-2013;12.5882149;114;4;2013;8
;194303;6000;55.7506943;30-09-2017;12.5694199;30;1;2017;9
;133957;26000;55.6862373;19-08-2016;12.591692;141;3;2016;8
;13936;20000;55.7291985;19-12-2012;12.5714951;172;4;2012;12
;220008;5400;55.6205025;05-04-2018;12.573122;10;1;2018;4
;160995;14800;55.6488571;02-03-2017;12.5520802;102;3;2017;3
;242615;7345.83;55.6795082;28-11-2018;12.5512695;41;1;2018;11
;142979;12477;55.703537;16-09-2016;12.5964022;85;2;2016;9
;148961;15000;55.6508751;15-11-2016;12.5991888;83;2;2016;11
;104390;5500;55.7018661;27-09-2015;12.5458584;NA;1;2015;9
;114638;3500;55.6823502;05-01-2016;12.5133362;10;1;2016;1
;160141;17000;55.7083168;01-02-2017;12.595747;90;2;2017;2
;176432;16663;55.6379738;15-06-2017;12.5764256;129;5;2017;6
;109799;15410;55.6524849;09-12-2015;12.5179777;119;4;2015;12
;137570;4715;55.6618042;20-08-2016;12.6293468;10;1;2016;8
;124339;3500;55.6868439;13-04-2016;12.584383;10;1;2016;4
;132804;16000;55.7077599;30-06-2016;12.595561;111;4;2016;6
;161904;6000;55.6862373;15-02-2017;12.591692;16;1;2017;2
;250436;11500;55.6869164;11-02-2019;12.5822411;59;2;2019;2
;151089;23000;55.7401924;21-11-2016;12.566967;120;5;2016;11
15-04-2019;253357;8547.5;55.7080002;;12.5607796;79;1;2019;4
;185779;4200;55.6774216;23-10-2017;12.5764875;10;1;2017;10
;168091;14018;55.6595345;21-04-2017;12.5709705;95;3;2017;4
;47612;4500;55.6654701;28-06-2014;12.5417452;10;1;2014;6
;118428;18250;55.7068901;17-02-2016;12.5954762;108;3;2016;2
;78692;9000;55.6887169;31-01-2015;12.4499788;73;3;2015;1
;244061;13992;55.6548233;14-12-2018;12.548275;89;3;2018;12
;172534;22172.51;55.6508751;05-07-2017;12.5991888;148;4;2017;7
;187159;16000;55.6716843;24-08-2017;12.5523062;94;2;2017;8
;157254;4733;55.6813545;27-01-2017;12.5162983;70;2;2017;1
;197779;11470;55.7096519;09-11-2017;12.5621853;93;3;2017;11
;109758;13710;55.6524849;23-02-2016;12.5179777;109;4;2016;2
;105565;12000;55.6599846;13-10-2015;12.5123158;84;3;2015;10
;127434;14375;55.6608429;24-05-2016;12.5030899;105;4;2016;5
;169253;15950;55.6668968;15-09-2017;12.5174599;116;4;2017;9
;204348;6000;55.6859322;28-11-2017;12.4509888;36;1;2017;11
;203095;14067;55.6714211;12-01-2018;12.5733747;80;2;2018;1
;224806;NA;55.7054901;24-06-2018;12.4359903;127;NA;2018;6
;101312;23000;55.6847038;31-08-2015;12.6148949;141;4;2015;8
;220169;6000;55.666275;18-03-2018;12.5530386;47;2;2018;3
;235610;12695;55.6190529;08-09-2018;12.5686007;81;4;2018;9
;10161;32000;55.7543259;13-11-2012;12.5814409;250;7;2012;11
;152427;15308.55;55.7037201;21-04-2017;12.5967951;94;3;2017;4
;191583;15800;55.66259;31-07-2018;12.5968304;115;3;2018;7
;146775;14995;55.6489716;26-06-2017;12.5524588;104;4;2017;6
;138087;4500;55.6906471;23-08-2016;12.5647373;15;1;2016;8
;129710;18250;55.6490517;07-10-2016;12.5352726;78;2;2016;10
;111301;13400;55.6646194;23-03-2016;12.4052858;117;4;2016;3
;87324;4175;55.6639595;30-04-2015;12.5851698;16;1;2015;4
;147370;5500;55.6618271;02-11-2016;12.5936499;10;1;2016;11
;202737;16500;55.6508751;30-11-2017;12.5991888;121;4;2017;11
;174083;9500;55.7409286;06-06-2017;12.4953699;58;2;2017;6
;114650;6000;55.6627007;01-02-2016;12.606987;56;2;2016;2
;15828;37500;55.6922951;07-02-2013;12.5823183;300;5;2013;2
;178369;7000;55.6935387;19-06-2017;12.544035;15;1;2017;6
;180477;3800;55.6823502;11-07-2017;12.5133362;15;1;2017;7
;187031;12833;55.6490517;09-08-2017;12.5352726;88;3;2017;8
;30480;35000;55.7327309;08-01-2014;12.550499;231;8;2014;1
;243572;5000;55.6848259;13-12-2018;12.5382643;18;1;2018;12
;143633;25000;55.7151375;02-11-2016;12.5751562;136;6;2016;11
;128061;3900;55.7108459;24-05-2016;12.5706968;13;1;2016;5
;144435;18500;55.678669;18-11-2016;12.5748796;114;2;2016;11
;132824;14800;55.7274017;16-06-2016;12.4786539;127;5;2016;6
;44058;22500;55.6811562;02-06-2014;12.5900049;170;3;2014;6
;221974;5200;55.6543808;13-04-2018;12.5041981;9;1;2018;4
;166584;22000;55.6602364;04-04-2017;12.6307001;133;4;2017;4
;166196;14500;55.6608429;20-03-2017;12.5030899;96;3;2017;3
;53052;18290;55.6609688;04-08-2014;12.5631943;120;3;2014;8
;136344;13692.81;55.6840782;26-07-2016;12.613843;93;4;2016;7
;99645;23000;55.7543259;22-09-2015;12.5814409;232;7;2015;9
15-04-2019;236850;14500;55.6215706;;12.5719404;100;4;2019;4
;134039;18250;55.6489716;11-10-2016;12.5524588;120;4;2016;10
;180722;17500;55.6583824;02-10-2017;12.6343117;84;2;2017;10
;240932;20598;55.6720085;29-11-2018;12.5727301;107;3;2018;11
;154966;3900;55.6777802;22-12-2016;12.4992628;9;1;2016;12
;109809;13825;55.6524849;17-11-2015;12.5179777;108;4;2015;11
;192962;5000;55.7274017;13-10-2017;12.4786539;20;1;2017;10
;237778;21000;55.6640396;09-10-2018;12.5925903;162;5;2018;10
;23024;26790;55.751915;24-09-2013;12.5713558;225;5;2013;9
;110778;13995;55.6478233;08-12-2015;12.5485373;120;4;2015;12
;160450;5000;55.6490517;03-02-2017;12.5352726;72;2;2017;2
;32367;4400;55.6725388;09-02-2014;12.4871044;18;1;2014;2
;238710;9750;55.7174568;27-09-2018;12.4359837;78;2;2018;9
;164174;5400;55.6846123;09-03-2017;12.5296307;13;1;2017;3
;172295;13900;55.659729;21-06-2017;12.5143566;98;4;2017;6
;181202;9000;55.6879387;02-07-2017;12.5479879;61;2;2017;7
;132728;14800;55.6490517;18-07-2016;12.5352726;96;3;2016;7
;150456;3500;55.7016716;16-11-2016;12.5482178;16;1;2016;11
;170985;18000;55.6821365;29-06-2017;12.5830994;148;4;2017;6
;136004;10900;55.6508751;22-07-2016;12.5991888;84;2;2016;7
;201211;12750;55.6559334;21-11-2017;12.5529184;90;3;2017;11
;114841;14000;55.6621284;08-01-2016;12.5032873;90;3;2016;1
;62000;16500;55.646183;14-10-2014;12.5524836;104;3;2014;10
;131191;18300;55.6809006;06-01-2017;12.5770273;114;2;2017;1
;220593;14100;55.6601906;19-04-2018;12.5587349;91;3;2018;4
;41245;2500;55.6785622;08-04-2014;12.5048695;10;1;2014;4
;83078;6000;55.6764908;09-03-2015;12.4859438;36;2;2015;3
;236162;16001;55.6718292;17-09-2018;12.5728397;91;2;2018;9
;185022;3300;55.7025566;24-07-2017;12.5308857;10;1;2017;7
;236450;10311.25;55.6175499;04-09-2018;12.5739698;73;2;2018;9
;107879;13900;55.6656723;15-11-2015;12.6088448;92;4;2015;11
;200431;14000;55.6343651;03-12-2017;12.5784712;89;3;2017;12
;34397;12000;55.6830673;28-03-2014;12.6149893;92;4;2014;3
;137569;7000;55.6862373;18-08-2016;12.591692;15;1;2016;8
;237831;16100;55.6638298;21-11-2018;12.5892;108;4;2018;11
;162965;20000;55.679512;02-03-2017;12.57195;139;2;2017;3
;127352;13100;55.7274017;06-06-2016;12.4786539;98;4;2016;6
;72233;4000;55.6730614;30-12-2014;12.5067892;25;1;2014;12
;160888;15235;55.6548233;20-02-2017;12.548275;103;3;2017;2
;100999;11613.45;55.7559738;25-08-2015;12.5649662;93;3;2015;8
;108187;9733;55.6577911;28-10-2015;12.6024446;73;3;2015;10
;171667;4300;55.7320938;02-05-2017;12.5248547;16;1;2017;5
;214754;6198;55.6899185;05-02-2018;12.4640551;76;2;2018;2
;177608;13950;55.6439362;29-09-2017;12.5489187;94;3;2017;9
;98699;4950;55.6886635;21-08-2015;12.5580568;15;1;2015;8
;145428;14266.75;55.6618271;05-10-2016;12.5936499;115;3;2016;10
;171542;13000;55.7055206;18-05-2017;12.5378132;105;3;2017;5
;244377;11950;55.6920929;28-11-2018;12.5686588;70;2;2018;11
;165604;14000;55.6777687;13-04-2017;12.5982828;120;5;2017;4
;102131;4200;55.6560555;30-09-2015;12.5365362;NA;1;2015;9
;251905;16000;55.7584114;04-03-2019;12.569067;110;4;2019;3
;233974;13750;55.6794739;03-08-2018;12.5211029;75;3;2018;8
;191048;12000;55.7140312;12-09-2017;12.5316763;60;2;2017;9
;30490;10000;55.732811;27-02-2014;12.5711231;65;2;2014;2
;34354;16000;55.6827164;17-04-2014;12.5658751;156;3;2014;4
;185809;2500;55.7455711;09-08-2017;12.4816303;20;1;2017;8
;94395;16000;55.6779633;20-07-2015;12.5754309;80;3;2015;7
;111640;14860;55.6524849;05-01-2016;12.5179777;122;5;2016;1
;169536;12400;55.7295074;30-05-2017;12.5618134;79;4;2017;5
;5609;14000;55.7548294;06-07-2012;12.5728664;84;3;2012;7
;33235;15600;55.677475;20-02-2014;12.5694485;195;5;2014;2
;251987;18000;55.6226006;18-03-2019;12.5740662;113;4;2019;3
;144601;6825;55.7043457;30-09-2016;12.5459661;39;1;2016;9
;252214;15000;55.672142;20-03-2019;12.5629511;110;4;2019;3
;15408;4870;55.7233276;30-01-2013;12.4379406;74;2;2013;1
;143035;22031;55.7037048;23-09-2016;12.5968056;151;4;2016;9
;189538;15700;55.6617088;05-02-2018;12.6294489;101;4;2018;2
;241012;12500;55.6814804;05-11-2018;12.5741673;76;2;2018;11
;6318;27500;55.6823502;19-09-2012;12.5133362;197;5;2012;9
;70289;25000;55.6797066;19-11-2014;12.5758429;234;6;2014;11
;182625;13550;55.6490517;06-07-2017;12.5352726;82;3;2017;7
;11889;8500;55.7227325;12-12-2012;12.5373821;75;2;2012;12
;13221;12196.98;55.6602936;27-11-2012;12.5705786;113;4;2012;11
;27276;16000;55.705925;13-11-2013;12.5774689;141;4;2013;11
;18671;3760;55.6585884;06-05-2013;12.5228682;29;1;2013;5
;121997;12300;55.6460075;13-04-2016;12.5510349;86;3;2016;4
;32084;4900;55.6895714;05-02-2014;12.5603495;17;1;2014;2
;182639;25000;55.6780357;23-12-2017;12.5803652;167;NA;2017;12
;162567;12865;55.6548233;01-03-2017;12.548275;95;3;2017;3
;186380;18225;55.682869;19-09-2017;12.57372;162;4;2017;9
;226877;15300;55.6645851;01-07-2018;12.6226473;111;4;2018;7
;206005;5000;55.7274017;14-12-2017;12.4786539;14;1;2017;12
;16551;11475;55.6505547;25-04-2013;12.5505304;84;3;2013;4
